gt,fid,group,tier,bed,id,canopy_area_sq_m,mNDVI_mean,mNDVI_median,mNDVI_max,cDSM_mean,cDSM_max,sDSM_median,mean_can_height,max_can_height,can_volume,date,count_thermal,mean_thermal,median_thermal,median.thermal.filtered.to.remove.poor.stands,stdev_thermal,min_thermal,max_thermal,name,entry.type,num,treatment
228,30,south,30,1,30,4.546594548,0.628904944,NA,0.854078531,12.55662508,12.70410442,12.41269398,0.143931099,0.291410446,0.654396351,09-28-21,303,28.47693856,27.46595703,27.46595703,2.47598496,25.19691406,35.95871094,M6.46,MAGIC family 6,228,control
228,30,south,30,1,30,1.025681192,0.643941949,0.653795123,0.783108532,14.46834856,14.55561161,14.40715981,0.061188759,0.148451805,0.062760159,07-06-21,NA,NA,NA,NA,NA,NA,NA,M6.46,MAGIC family 6,228,control
228,30,south,30,1,30,4.49273114,0.743028391,0.778849065,0.861437917,16.42937255,16.73053741,16.13187218,0.297500376,0.598665237,1.336589201,08-10-21,288,24.76118761,22.94813477,22.94813477,5.478252451,19.15832031,40.93857422,M6.46,MAGIC family 6,228,control
124,31,south,31,1,31,8.110222007,0.79699228,NA,0.884189904,16.07383116,16.34430313,15.79689884,0.276932317,0.547404289,2.245982569,08-24-21,322,31.9444174,31.0725,31.0725,2.757898642,29.75822266,47.08027344,M3.51,MAGIC family 3,124,control
124,31,south,31,1,31,0.765226035,0.647243771,0.65276736,0.807035148,14.43719182,14.47289562,14.38961887,0.047572947,0.083276749,0.036404058,07-06-21,NA,NA,NA,NA,NA,NA,NA,M3.51,MAGIC family 3,124,control
124,31,south,31,1,31,6.261544312,0.790811602,0.822138518,0.88364315,16.4792238,16.67965889,16.13215256,0.347071247,0.547506332,2.173201995,08-10-21,318,21.10903977,19.87697266,19.87697266,3.448493758,18.40361328,39.86146484,M3.51,MAGIC family 3,124,control
124,31,south,31,1,31,9.61182137,0.743615688,NA,0.864163399,12.68881767,12.85204029,12.42115259,0.267665077,0.430887699,2.572748911,09-28-21,302,25.44464203,25.41310547,25.41310547,1.010180617,23.38056641,31.13740234,M3.51,MAGIC family 3,124,control
200,52,south,18,2,52,0.15436454,0.619713009,0.613806576,0.77999115,14.41245075,14.42572117,14.40923405,0.003216705,0.016487122,0.000496545,07-06-21,NA,NA,NA,NA,NA,NA,NA,M6.17,MAGIC family 6,220,control
200,52,south,18,2,52,5.760913662,0.633643805,NA,0.805710018,12.43722471,12.62530136,12.27678108,0.160443633,0.348520279,0.924301916,09-28-21,304,25.09639096,24.04611328,24.04611328,2.736196756,21.34310547,34.08830078,M6.17,MAGIC family 6,220,control
200,52,south,18,2,52,3.764542175,0.728015743,NA,0.849681437,15.92059988,16.13637543,15.73679256,0.183807312,0.399582863,0.691950377,08-24-21,317,33.72229514,31.88146484,31.88146484,5.036501716,28.09337891,46.27148438,M6.17,MAGIC family 6,220,control
200,52,south,18,2,52,2.768233323,0.706584608,0.726417273,0.839375794,16.08485388,16.47301674,15.96124268,0.123611204,0.511774063,0.342184653,08-10-21,288,28.96320713,27.38849609,27.38849609,5.380119166,21.39144531,42.69824219,M6.17,MAGIC family 6,220,control
170,53,south,19,2,53,9.249574019,0.785343863,NA,0.876505971,16.03418593,16.31302834,15.75429392,0.279892007,0.558734417,2.588881835,08-24-21,314,28.36004112,28.02018555,28.02018555,1.272126737,27.219375,37.58578125,M2.28,MAGIC family 2,75,control
170,53,south,19,2,53,0.867940618,0.650921951,0.658584595,0.775771081,14.42734016,14.45065784,14.41605282,0.011287344,0.034605026,0.009796744,07-06-21,NA,NA,NA,NA,NA,NA,NA,M2.28,MAGIC family 2,75,control
170,53,south,19,2,53,4.518028048,0.57863353,NA,0.806000233,12.40097153,12.53911495,12.31061745,0.09035408,0.228497505,0.408222268,09-28-21,290,25.46348256,25.21389648,25.21389648,1.233450655,23.48962891,28.41482422,M2.28,MAGIC family 2,75,control
170,53,south,19,2,53,6.960119209,0.795222345,0.814287841,0.873731136,16.29788633,16.55927086,15.98973751,0.308148819,0.569533348,2.144752512,08-10-21,288,20.69613573,20.55082031,20.55082031,0.857115365,19.74335938,26.95833984,M2.28,MAGIC family 2,75,control
242,54,south,20,2,54,3.644256526,0.7793981,0.81523034,0.873511672,16.18706381,16.45879364,15.981462,0.205601811,0.477331638,0.749265741,08-10-21,293,26.10520018,24.10490234,24.10490234,5.753572674,19.64583984,39.25378906,M6.141,MAGIC family 6,247,control
242,54,south,20,2,54,6.014535891,0.640234323,NA,0.834518492,12.4482526,12.59583855,12.30603313,0.142219464,0.289805412,0.855384068,09-28-21,292,24.87957426,24.08068359,24.08068359,2.540576354,22.29435547,34.37662109,M6.141,MAGIC family 6,247,control
242,54,south,20,2,54,5.660719079,0.801739319,NA,0.887080848,16.03093588,16.26753807,15.74860907,0.282326818,0.518929005,1.598172806,08-24-21,325,32.02242879,28.50222656,28.50222656,6.189124586,27.01085938,47.46234375,M6.141,MAGIC family 6,247,control
242,54,south,20,2,54,0.281482466,0.65945277,0.673253238,0.78910023,14.44339289,14.46318817,14.42598152,0.017411364,0.03720665,0.004900994,07-06-21,NA,NA,NA,NA,NA,NA,NA,M6.141,MAGIC family 6,247,control
46,55,south,21,2,55,4.357064226,0.775533777,0.812683642,0.878784537,16.16430179,16.4501667,15.99644184,0.167859953,0.453724861,0.731376598,08-10-21,298,26.0838027,24.10643555,24.10643555,5.515457495,19.53345703,39.30201172,M8.109,MAGIC family 8,312,control
46,55,south,21,2,55,0.744548791,0.67755115,0.697068125,0.801927328,14.46954125,14.49900341,14.42984581,0.03969544,0.0691576,0.029555192,07-06-21,NA,NA,NA,NA,NA,NA,NA,M8.109,MAGIC family 8,312,control
46,55,south,21,2,55,5.432100851,0.768444259,NA,0.878989041,15.9594232,16.16040039,15.75477028,0.204652917,0.405630112,1.111695282,08-24-21,325,31.85307344,29.92695313,29.92695313,3.960640852,28.34982422,43.82824219,M8.109,MAGIC family 8,312,control
46,55,south,21,2,55,5.816902974,0.68649088,NA,0.872724473,12.46406156,12.61448669,12.32666588,0.137395678,0.287820816,0.799217329,09-28-21,304,25.58741616,24.43128906,24.43128906,2.586856508,22.86296875,34.17548828,M8.109,MAGIC family 8,312,control
4,56,south,22,2,56,0.58401291,0.624830704,0.627802402,0.746000946,14.46977684,14.49670792,14.44257832,0.027198529,0.054129601,0.015884292,07-06-21,NA,NA,NA,NA,NA,NA,NA,M8.37,MAGIC family 8,293,control
4,56,south,22,2,56,11.6104416,0.801437272,NA,0.902677834,12.64776052,12.877491,12.35932255,0.28843797,0.518168449,3.348892208,09-28-21,300,22.59126823,22.58835938,22.58835938,0.747468563,21.04171875,24.25398438,M8.37,MAGIC family 8,293,control
4,56,south,22,2,56,5.915831293,0.796729447,0.830334663,0.896871865,16.26506763,16.46125793,16.02118683,0.243880798,0.440071106,1.442757655,08-10-21,289,22.84997763,20.88439453,20.88439453,4.432680229,19.72160156,41.74628906,M8.37,MAGIC family 8,293,control
4,56,south,22,2,56,8.083973157,0.815145727,NA,0.898928106,16.07216571,16.418993,15.77292347,0.299242241,0.646069527,2.419066243,08-24-21,300,27.81943392,27.62097656,27.62097656,0.815681326,26.63695313,33.22455078,M8.37,MAGIC family 8,293,control
256,57,south,23,2,57,10.18692308,0.819674621,NA,0.897514045,16.07924611,16.29345703,15.79212666,0.287119453,0.501330376,2.924863778,08-24-21,325,26.97962957,26.7478125,26.7478125,1.238401443,25.8628125,37.15226563,M2.88,MAGIC family 2,88,control
256,57,south,23,2,57,11.47506465,0.689525431,NA,0.865069151,12.55096539,12.71161079,12.36678123,0.184184158,0.344829559,2.113525116,09-28-21,291,23.32929224,23.18255859,23.18255859,0.90838368,22.20394531,29.58259766,M2.88,MAGIC family 2,88,control
256,57,south,23,2,57,7.073325814,0.809610856,0.83114922,0.883371055,16.34925511,16.58694077,16.05661201,0.292643098,0.530328751,2.06995998,08-10-21,288,21.20297546,19.58825195,19.58825195,4.233795402,18.73794922,40.03183594,M2.88,MAGIC family 2,88,control
256,57,south,23,2,57,0.742925502,0.669590375,0.682622612,0.809919894,14.47355359,14.49261379,14.45639992,0.017153669,0.036213875,0.012743898,07-06-21,NA,NA,NA,NA,NA,NA,NA,M2.88,MAGIC family 2,88,control
190,58,south,24,2,58,1.011596304,0.636997287,0.641675293,0.787276506,14.48506707,14.52690125,14.45353889,0.031528172,0.07336235,0.031893782,07-06-21,NA,NA,NA,NA,NA,NA,NA,M2.48,MAGIC family 2,81,control
190,58,south,24,2,58,7.912850746,0.800246454,0.832876384,0.904686809,16.41501189,16.63300896,16.08946037,0.325551518,0.543548584,2.576040573,08-10-21,312,20.00306972,19.40701172,19.40701172,1.859395026,18.27666016,29.77613281,M2.48,MAGIC family 2,81,control
190,58,south,24,2,58,10.98783725,0.708796894,NA,0.881733358,12.57189631,12.83876801,12.37940407,0.19249224,0.459363937,2.1150734,09-28-21,317,23.79858777,23.68951172,23.68951172,0.703149242,22.54455078,26.43728516,M2.48,MAGIC family 2,81,control
190,58,south,24,2,58,9.962663528,0.826194599,NA,0.903439105,16.10635611,16.3835144,15.80513,0.30122611,0.578384399,3.001014378,08-24-21,300,26.56873047,26.26370117,26.26370117,1.184889441,25.21144531,33.11785156,M2.48,MAGIC family 2,81,control
234,59,south,25,2,59,0.382479825,0.64833924,0.659166992,0.783032298,14.4589969,14.47475147,14.44645071,0.012546194,0.028300762,0.004798666,07-06-21,NA,NA,NA,NA,NA,NA,NA,M6.109,MAGIC family 6,241,control
234,59,south,25,2,59,10.20655728,0.779828067,NA,0.891424894,12.58628916,12.78586578,12.36929131,0.21699785,0.416574478,2.214800985,09-28-21,296,22.42593446,22.28101563,22.28101563,0.889934515,20.45314453,29.44404297,M6.109,MAGIC family 6,241,control
234,59,south,25,2,59,6.599783929,0.805789587,NA,0.891602933,16.03233908,16.28178978,15.79562092,0.236718163,0.486168861,1.562288729,08-24-21,300,29.55168555,27.80295898,27.80295898,4.055724987,26.67035156,44.31042969,M6.109,MAGIC family 6,241,control
234,59,south,25,2,59,4.1146136,0.7541904,0.789260983,0.874045968,16.28654627,16.56246567,16.09641838,0.190127893,0.466047287,0.782302814,08-10-21,300,25.02893717,23.69366211,23.69366211,5.041256943,19.29007813,39.28300781,M6.109,MAGIC family 6,241,control
303,60,south,26,2,60,8.982567374,0.801252998,NA,0.876449704,16.12605961,16.32716751,15.80238438,0.323675238,0.524783134,2.907434629,08-24-21,300,27.86308757,27.76323242,27.76323242,0.722134048,26.57646484,32.78841797,M1.18,MAGIC family 1,39,control
303,60,south,26,2,60,0.888482547,0.662942012,0.677153617,0.792963505,14.4770519,14.52196789,14.44566345,0.031388444,0.076304436,0.027888085,07-06-21,NA,NA,NA,NA,NA,NA,NA,M1.18,MAGIC family 1,39,control
303,60,south,26,2,60,7.095755525,0.79709012,0.821364224,0.874852538,16.44304638,16.7142067,16.11570168,0.327344707,0.59850502,2.32275801,08-10-21,288,19.18257887,18.95369141,18.95369141,0.874559896,18.10451172,23.06318359,M1.18,MAGIC family 1,39,control
303,60,south,26,2,60,4.111582917,0.60156222,NA,0.834592938,12.50391546,12.6261549,12.41183949,0.092075978,0.214315414,0.378578019,09-28-21,298,26.37539757,26.29472656,26.29472656,0.842138229,24.67416016,28.93689453,M1.18,MAGIC family 1,39,control
287,61,south,27,2,61,1.418307541,0.680472827,0.698545575,0.810818315,14.48591279,14.55747604,14.42944145,0.056471342,0.128034592,0.08009373,07-06-21,NA,NA,NA,NA,NA,NA,NA,M2.143,MAGIC family 2,106,control
287,61,south,27,2,61,11.7736072,0.827932079,NA,0.893974423,16.13127348,16.37198257,15.80549335,0.32578013,0.56648922,3.835607286,08-24-21,325,28.18719117,28.2128125,28.2128125,0.483763312,27.16173828,30.11861328,M2.143,MAGIC family 2,106,control
287,61,south,27,2,61,8.436588258,0.806659363,0.833015382,0.889836371,16.47647998,16.70359993,16.12173367,0.354746314,0.581866264,2.992848583,08-10-21,299,18.87666558,18.75089844,18.75089844,0.648839579,18.06464844,23.77230469,M2.143,MAGIC family 2,106,control
287,61,south,27,2,61,13.11232403,0.746048994,NA,0.879569352,12.66019841,12.89329815,12.38791561,0.272282798,0.505382538,3.570260278,09-28-21,293,22.9199706,23.00320313,23.00320313,0.657986672,21.65068359,24.19925781,M2.143,MAGIC family 2,106,control
202,62,south,28,2,62,7.591353908,0.704517704,NA,0.867138863,12.5317931,12.7063961,12.38669395,0.145099147,0.319702148,1.101498977,09-28-21,311,25.11209311,24.73375,24.73375,1.423445225,23.07685547,31.64175781,M2.117,MAGIC family 2,97,control
202,62,south,28,2,62,0.900578335,0.668736945,0.685189873,0.79162842,14.45098177,14.48951435,14.40932655,0.041655214,0.080187798,0.037513783,07-06-21,NA,NA,NA,NA,NA,NA,NA,M2.117,MAGIC family 2,97,control
202,62,south,28,2,62,5.264216122,0.769056558,0.806369185,0.872783899,16.28835217,16.54220772,16.12282562,0.165526546,0.419382095,0.871367512,08-10-21,300,24.08979212,22.86470703,22.86470703,4.658689917,18.78199219,40.02287109,M2.117,MAGIC family 2,97,control
202,62,south,28,2,62,6.36125968,0.749662528,NA,0.867956221,16.01852658,16.22512817,15.80413914,0.214387443,0.420989037,1.363774194,08-24-21,304,31.2473478,30.54333008,30.54333008,2.18383778,28.68632813,42.07214844,M2.117,MAGIC family 2,97,control
150,63,south,29,2,63,5.685427145,0.735094782,NA,0.846270204,16.0776372,16.24632645,15.79472542,0.282911781,0.451601028,1.608474317,08-24-21,288,31.68230279,31.00630859,31.00630859,1.970051752,29.65767578,42.68271484,M2.18,MAGIC family 2,73,control
150,63,south,29,2,63,5.773285034,0.647137916,NA,0.825655699,12.57237278,12.74095821,12.39355755,0.178815228,0.347400665,1.03235128,09-28-21,295,26.61545306,26.16128906,26.16128906,1.715247439,24.32472656,34.82689453,M2.18,MAGIC family 2,73,control
150,63,south,29,2,63,4.985629591,0.749347986,0.78342858,0.856913269,16.47805639,16.69211769,16.11541939,0.362637,0.576698303,1.807973756,08-10-21,300,22.47066582,19.83050781,19.83050781,5.304739525,18.24763672,43.45193359,M2.18,MAGIC family 2,73,control
150,63,south,29,2,63,0.987300864,0.697715464,0.723017514,0.833345354,14.44776486,14.52221966,14.40007305,0.047691808,0.122146606,0.047086163,07-06-21,NA,NA,NA,NA,NA,NA,NA,M2.18,MAGIC family 2,73,control
318,64,south,30,2,64,0.855666846,0.655283811,0.666764855,0.782638192,14.43843325,14.50912476,14.39735889,0.04107436,0.111765862,0.035145968,07-06-21,NA,NA,NA,NA,NA,NA,NA,M4.119,MAGIC family 4,171,control
318,64,south,30,2,64,8.209521006,0.681562975,NA,0.847743273,12.59930877,12.78144073,12.40738773,0.191921041,0.374053001,1.575579817,09-28-21,291,25.82789573,25.65322266,25.65322266,1.26647338,23.62703125,32.17072266,M4.119,MAGIC family 4,171,control
318,64,south,30,2,64,5.260351929,0.76285682,0.791177094,0.86190027,16.46509813,16.67763901,16.12159824,0.343499886,0.556040764,1.806930286,08-10-21,300,22.10835176,19.86852539,19.86852539,4.748499585,18.11794922,40.35785156,M4.119,MAGIC family 4,171,control
318,64,south,30,2,64,7.564046289,0.76477723,NA,0.862835348,16.07281281,16.31604004,15.78717995,0.285632866,0.528860092,2.16054022,08-24-21,321,31.10985817,30.82044922,30.82044922,1.140444442,29.88152344,37.05027344,M4.119,MAGIC family 4,171,control
222,65,south,31,2,65,5.181024353,0.750027952,0.779774278,0.8657915,16.48866909,16.69083214,16.12787247,0.360796621,0.562959671,1.869296079,08-10-21,288,22.49463949,20.55599609,20.55599609,5.102727153,18.28238281,40.97998047,M7.14,MAGIC family 7,252,control
222,65,south,31,2,65,8.828820377,0.696112383,NA,0.864504814,12.64264929,12.87382507,12.41880178,0.223847505,0.455023289,1.976309414,09-28-21,301,25.95450568,25.12529297,25.12529297,2.402709089,23.79681641,36.67630859,M7.14,MAGIC family 7,252,control
222,65,south,31,2,65,6.242175578,0.746521767,NA,0.873286843,16.11670041,16.33632469,15.78700256,0.329697848,0.549322128,2.058031853,08-24-21,306,33.26350688,31.69082031,31.69082031,4.05877453,30.45464844,47.92263672,M7.14,MAGIC family 7,252,control
222,65,south,31,2,65,0.761237701,0.665820575,0.681696057,0.800628901,14.43609943,14.54520321,14.38123417,0.054865259,0.16396904,0.041765504,07-06-21,NA,NA,NA,NA,NA,NA,NA,M7.14,MAGIC family 7,252,control
220,86,south,18,3,86,9.978158661,0.6644532,NA,0.86854732,12.48519118,12.83341408,12.31053829,0.174652886,0.522875786,1.742714211,09-28-21,301,21.69290795,21.59675781,21.59675781,0.819776377,19.57556641,25.09091797,M6.17,MAGIC family 6,220,control
220,86,south,18,3,86,8.844533134,0.775191264,NA,0.888321877,15.99732564,16.29425621,15.74096489,0.256360753,0.553291321,2.267391171,08-24-21,325,28.13795571,28.06931641,28.06931641,0.812922197,26.69371094,31.98158203,M6.17,MAGIC family 6,220,control
220,86,south,18,3,86,0.947417181,0.670417822,0.6879704,0.786616385,14.44313153,14.50094128,14.40678501,0.036346521,0.094156265,0.034435319,07-06-21,NA,NA,NA,NA,NA,NA,NA,M6.17,MAGIC family 6,220,control
220,86,south,18,3,86,7.719336771,0.791225267,0.81493026,0.865610182,16.25802011,16.45652199,15.97140694,0.286613174,0.485115051,2.212463616,08-10-21,293,20.03151311,19.93841797,19.93841797,0.56003149,19.15457031,23.25671875,M6.17,MAGIC family 6,220,control
75,87,south,19,3,87,7.522823312,0.663713784,NA,0.844990849,12.46320111,12.62628555,12.30116034,0.162040778,0.325125217,1.219004142,09-28-21,296,22.53953066,22.50089844,22.50089844,1.09830042,20.24753906,28.68414063,M2.28,MAGIC family 2,75,control
75,87,south,19,3,87,1.223627615,0.699461269,0.726010263,0.812093496,14.46251383,14.50656605,14.41247272,0.050041107,0.094093323,0.06123168,07-06-21,NA,NA,NA,NA,NA,NA,NA,M2.28,MAGIC family 2,75,control
75,87,south,19,3,87,7.937497525,0.788474634,NA,0.876379311,16.00722976,16.16601372,15.7478075,0.259422256,0.418206215,2.059163515,08-24-21,300,27.94711413,27.82217773,27.82217773,0.596818019,27.00759766,30.48878906,M2.28,MAGIC family 2,75,control
75,87,south,19,3,87,7.391226725,0.805431764,0.825244129,0.890040815,16.27427172,16.48690987,15.98015976,0.294111958,0.506750107,2.173848165,08-10-21,288,20.41694153,20.3984668,20.3984668,0.49372314,19.54814453,22.98416016,M2.28,MAGIC family 2,75,control
247,88,south,20,3,88,8.759703635,0.683706476,NA,0.875055909,12.46068507,12.6094141,12.32306194,0.137623124,0.286352158,1.205537777,09-28-21,304,22.91129652,22.75029297,22.75029297,0.706593461,21.34783203,24.99798828,M6.141,MAGIC family 6,247,control
247,88,south,20,3,88,1.241846261,0.683414683,0.703747213,0.81235224,14.48169617,14.56882668,14.426301,0.055395164,0.142525673,0.068792278,07-06-21,NA,NA,NA,NA,NA,NA,NA,M6.141,MAGIC family 6,247,control
247,88,south,20,3,88,8.404174678,0.794386133,NA,0.880490839,15.98050037,16.1464119,15.75616932,0.22433105,0.390242577,1.885317328,08-24-21,300,28.66359173,28.51381836,28.51381836,0.864656159,27.78345703,36.118125,M6.141,MAGIC family 6,247,control
247,88,south,20,3,88,7.135770545,0.813066971,0.839441508,0.888976455,16.25379061,16.42842674,15.99154663,0.26224398,0.436880112,1.871312866,08-10-21,288,20.80471164,20.54204102,20.54204102,1.16127278,19.69847656,29.75666016,M6.141,MAGIC family 6,247,control
312,89,south,21,3,89,0.530556188,0.651754966,0.661790073,0.776512742,14.44856236,14.46509266,14.42926121,0.019301148,0.035831451,0.010240344,07-06-21,NA,NA,NA,NA,NA,NA,NA,M8.109,MAGIC family 8,312,control
312,89,south,21,3,89,4.953958555,0.784792672,0.824312687,0.892949283,16.23951106,16.47276497,15.99997473,0.239536331,0.472790241,1.186653057,08-10-21,288,22.6873683,20.46000977,20.46000977,5.122021424,18.45818359,43.13435547,M8.109,MAGIC family 8,312,control
312,89,south,21,3,89,9.436875145,0.718607415,NA,0.850922763,12.50702292,12.66297054,12.33746338,0.169559544,0.325507164,1.600112247,09-28-21,293,23.59104296,22.98767578,22.98767578,2.295651489,20.75304688,31.35126953,M8.109,MAGIC family 8,312,control
312,89,south,21,3,89,7.189714688,0.801339986,NA,0.893438935,15.99697503,16.24046707,15.75468826,0.242286768,0.485778809,1.741972733,08-24-21,325,28.97528876,27.83416016,27.83416016,3.156016511,26.86751953,46.27945313,M8.109,MAGIC family 8,312,control
293,90,south,22,3,90,1.379927213,0.703313264,0.731309026,0.813633859,14.50546005,14.58529663,14.43089485,0.074565198,0.154401779,0.102894546,07-06-21,NA,NA,NA,NA,NA,NA,NA,M8.37,MAGIC family 8,293,control
293,90,south,22,3,90,8.74945701,0.789388534,NA,0.881647825,16.05067213,16.21956444,15.76418257,0.286489563,0.45538187,2.506628114,08-24-21,300,27.53883242,27.50173828,27.50173828,0.624250116,26.68400391,31.04140625,M8.37,MAGIC family 8,293,control
293,90,south,22,3,90,7.568416205,0.801899711,0.828967869,0.880205691,16.34708553,16.59685898,16.03521729,0.311868249,0.561641693,2.360348713,08-10-21,325,20.51530282,19.34240234,19.34240234,3.535730346,18.22117188,40.12996094,M8.37,MAGIC family 8,293,control
